customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
6185-TASNN,False,male,1,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,46.3,46.3
6188-UXBBR,False,female,0,yes,no,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card (automatic),20.25,814.75
6194-HBGQN,False,male,0,no,no,51,yes,yes,dsl,yes,yes,yes,yes,yes,no,one year,yes,credit card (automatic),81.15,4126.2
6195-MELTI,False,male,0,no,no,57,yes,no,dsl,no,yes,no,yes,no,no,one year,yes,mailed check,54.65,3134.7
6196-HBOBZ,False,male,0,yes,no,65,yes,yes,fiber optic,yes,yes,yes,no,yes,no,two year,yes,electronic check,99.35,6347.55
6198-PNNSZ,False,female,0,yes,no,56,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,no,bank transfer (automatic),109.8,6109.65
6198-RTPMF,False,female,0,yes,no,17,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,92.6,1579.7
6198-ZFIOJ,False,female,0,no,no,5,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,75.6,402.5
6199-IPCAO,False,female,0,yes,yes,29,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,26.1,692.55
6199-IWKGC,False,female,1,yes,no,46,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,no,electronic check,100.25,4753.85
6202-DYYFX,False,female,0,no,no,22,yes,yes,fiber optic,no,no,no,no,no,no,one year,yes,credit card (automatic),76.0,1783.6
6202-JVYEU,False,male,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,19.9,164.6
6203-HBZPA,False,male,0,no,no,52,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),63.9,3334.95
6204-IEUXJ,True,female,0,no,no,3,yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,no,credit card (automatic),80.1,217.55
6207-WIOLX,True,female,0,yes,yes,25,no,no phone service,dsl,yes,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),58.6,1502.65
6210-KBBPI,True,male,1,no,no,9,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),99.45,919.4
6211-WHMYA,False,female,1,no,no,64,no,no phone service,dsl,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,43.85,2751
6211-WWLTF,False,male,0,yes,no,63,yes,no,fiber optic,yes,no,yes,no,yes,yes,two year,no,credit card (automatic),99.7,6330.4
6212-ATMLK,False,female,0,no,no,50,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.7,4729.75
6214-EDAKZ,True,female,0,yes,yes,22,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,55.15,1206.05
6215-NQCPY,False,male,0,no,no,15,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,99.7,1566.75
6217-KDYWC,False,male,0,no,yes,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.6,1170.55
6217-TOWGS,False,female,0,yes,no,17,yes,yes,dsl,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),75.4,1322.55
6218-KNUBD,False,male,0,no,no,6,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,no,electronic check,59.45,357.6
6221-AVQYL,True,male,0,no,no,2,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),73.25,131.05
6223-DHJGV,False,female,0,no,no,42,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,20.65,958.1
6225-VNQSJ,,male,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,35.45,35.45
6227-FBDXH,False,male,0,yes,no,69,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,no,bank transfer (automatic),99.5,6841.45
6227-HWPWX,True,female,0,no,yes,15,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),69.0,994.8
6229-LSCKB,False,male,1,no,no,6,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.7,497.6
6229-UOLQL,False,male,0,yes,yes,56,no,no phone service,dsl,yes,yes,no,yes,yes,no,one year,yes,mailed check,52.0,2884.9
6230-BSUXY,True,female,1,no,no,1,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,85.0,85
6231-WFGFH,False,male,0,yes,yes,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.5,77.6
6233-HXJMX,False,female,0,no,no,45,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,credit card (automatic),89.3,4192.15
6234-PFPXL,False,male,0,yes,no,22,yes,yes,fiber optic,yes,no,no,yes,yes,no,month-to-month,no,credit card (automatic),95.9,2234.95
6234-RAAPL,False,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,no,yes,yes,no,two year,no,bank transfer (automatic),99.9,7251.7
6235-VDHOM,True,female,1,no,no,5,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,28.45,131.05
6240-EURKS,True,female,0,no,yes,18,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,35.0,553
6242-FEGFD,False,male,0,yes,no,66,yes,yes,fiber optic,yes,yes,yes,yes,no,no,two year,no,mailed check,96.6,6424.25
6242-MBHPK,False,female,1,yes,no,23,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,95.1,2326.05
6242-SGYTS,False,male,0,yes,yes,62,yes,yes,fiber optic,yes,yes,no,no,yes,no,one year,yes,credit card (automatic),94.95,5791.85
6243-OZGFH,False,female,0,no,no,23,no,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,44.95,996.85
6244-BESBM,False,male,0,yes,yes,69,yes,no,fiber optic,no,no,no,yes,yes,yes,two year,yes,credit card (automatic),95.2,6671.7
6248-BSHKG,False,male,0,yes,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.4,1226.45
6248-TKCQV,False,female,0,yes,yes,70,yes,yes,dsl,yes,no,no,yes,yes,yes,two year,yes,bank transfer (automatic),80.6,5460.2
6250-CGGUN,False,male,0,no,no,54,yes,no,fiber optic,yes,no,yes,yes,no,no,one year,no,electronic check,84.4,4484.05
6252-DFGTK,False,female,0,yes,no,37,yes,yes,dsl,yes,no,yes,yes,no,no,one year,no,credit card (automatic),68.1,2479.25
6253-GNHWH,False,female,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,no,mailed check,71.1,5224.95
6253-WRFHY,False,male,0,yes,yes,13,yes,no,dsl,no,no,no,no,yes,yes,one year,yes,electronic check,64.75,877.35
6257-DTAYD,False,male,0,yes,no,71,yes,yes,fiber optic,no,yes,no,yes,yes,yes,two year,yes,credit card (automatic),104.15,7365.3
6257-RJOHI,False,male,0,no,no,4,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,50.8,202.3
6258-NGCNG,False,male,0,no,no,7,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,23.5,173
6258-PVZWJ,False,male,0,yes,no,68,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),90.8,6302.85
6259-WJQLC,False,male,1,no,no,32,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),81.1,2619.25
6260-ONULR,False,male,0,no,no,1,yes,no,dsl,no,no,no,no,yes,yes,month-to-month,yes,mailed check,62.8,62.8
6260-XLACS,False,male,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.7,117.8
6261-LHRTG,False,female,0,no,no,26,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),54.75,1406.9
6261-RCVNS,True,female,0,no,no,42,yes,no,dsl,yes,yes,yes,yes,no,yes,one year,no,credit card (automatic),73.9,3160.55
6265-FRMTQ,False,male,0,no,no,31,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.4,609.1
6265-SXWBU,False,male,0,yes,yes,69,yes,yes,fiber optic,no,yes,yes,no,yes,no,one year,no,credit card (automatic),95.75,6511.25
6266-QHOJZ,False,female,0,no,no,65,yes,yes,fiber optic,yes,yes,no,yes,no,no,one year,yes,electronic check,89.85,5844.65
6267-DCFFZ,False,female,1,yes,no,30,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,90.05,2627.2
6270-OMFIW,True,male,0,yes,no,60,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,yes,electronic check,94.4,5610.25
6271-PRTUU,,female,0,yes,yes,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),19.55,543.8
6272-HWGNQ,,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.0,85
6275-YDUVO,True,female,0,no,no,2,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,mailed check,86.2,178.7
6278-FEPBZ,False,female,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.25,186.15
6281-FKEWS,False,female,0,no,no,44,no,no phone service,dsl,no,no,yes,no,yes,yes,one year,yes,electronic check,49.05,2265
6283-GITPX,False,male,0,no,yes,71,yes,no,dsl,yes,yes,yes,yes,yes,no,two year,yes,credit card (automatic),76.9,5522.7
6284-AHOOQ,True,male,1,no,no,22,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,bank transfer (automatic),90.5,1910.6
6284-KMNUF,False,female,0,yes,no,56,yes,yes,fiber optic,yes,no,no,no,yes,yes,one year,yes,electronic check,98.0,5270.6
6285-FTQBF,False,male,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.55,1867.7
6286-SUUWT,False,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.95,19.95
6286-ZHAOK,False,female,0,yes,yes,20,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),25.55,507.4
6288-CHQJB,False,female,0,yes,yes,54,yes,no,dsl,yes,no,yes,yes,no,yes,two year,no,bank transfer (automatic),69.95,3871.85
6288-LBEAR,False,female,0,no,no,23,yes,no,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,mailed check,79.1,1783.75
6289-CPNLD,True,male,0,yes,yes,33,yes,no,dsl,no,no,yes,yes,yes,yes,one year,yes,mailed check,73.9,2405.05
6292-TOSSS,False,male,0,no,no,50,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.9,1195.25
6295-OSINB,False,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,electronic check,109.65,7880.25
6296-DDOOR,False,female,0,no,no,19,yes,no,dsl,no,yes,no,no,yes,no,one year,no,electronic check,58.2,1045.25
6297-NOOPG,False,female,0,yes,no,70,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,110.5,7752.05
6298-QDFNH,True,male,0,no,no,22,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,79.35,1730.35
6300-BWMJX,False,female,0,yes,no,59,yes,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,no,electronic check,93.35,5386.5
6302-JGYRJ,True,male,0,no,yes,31,yes,yes,dsl,no,yes,no,yes,yes,yes,one year,yes,mailed check,79.45,2587.7
6303-APKJD,,male,1,yes,no,57,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.85,4925.35
6303-KFWSL,False,female,0,no,no,29,yes,yes,dsl,no,yes,no,no,no,no,one year,yes,electronic check,55.25,1620.2
6304-IJFSQ,True,male,0,no,no,3,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,mailed check,49.9,130.1
6305-YLBMM,True,male,0,no,no,69,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),104.05,7262
6308-CQRBU,False,female,0,yes,no,71,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,no,electronic check,109.25,7707.7
6311-UEUME,True,female,0,no,no,29,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,78.9,2384.15
6313-GIDIT,True,male,1,no,no,53,no,no phone service,dsl,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,54.45,2854.55
6317-YPKDH,True,female,0,no,no,1,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),29.95,29.95
6319-IEJWJ,True,male,0,yes,yes,20,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,90.2,1776.55
6319-QSUSR,False,female,0,no,yes,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),19.7,216.2
6319-ZXCPZ,,male,0,yes,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,95.75,5742.9
6322-HRPFA,False,male,0,yes,yes,49,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,no,credit card (automatic),59.6,2970.3
6322-PJJDJ,False,male,0,yes,no,49,yes,no,fiber optic,no,yes,no,no,yes,yes,two year,yes,electronic check,94.8,4690.65
6323-AYBRX,True,male,0,no,no,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.35,1099.6
6326-MTTXK,True,male,0,no,no,8,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,100.85,819.55
6328-ZPBGN,True,female,1,no,no,11,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),95.15,997.65
6330-JKLPC,True,male,0,yes,no,11,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.5,896.9
6331-EWIEB,True,male,0,no,no,20,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.25,1734.5
6331-LWDTQ,True,male,0,no,no,10,yes,yes,dsl,no,no,no,no,yes,yes,month-to-month,yes,credit card (automatic),72.15,794.25
6332-FBZRI,False,male,0,yes,yes,67,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,yes,credit card (automatic),69.35,4653.25
6333-YDVLT,False,male,0,no,no,65,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,credit card (automatic),110.0,7138.65
6338-AVWCY,True,male,0,no,no,3,no,no phone service,dsl,no,no,yes,no,yes,no,month-to-month,yes,mailed check,40.15,130.75
6339-DKLMK,False,female,0,no,no,13,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,31.65,389.95
6339-RZCBJ,False,male,0,no,no,48,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),78.9,3771.5
6339-TBELP,False,male,0,no,no,71,yes,yes,fiber optic,no,no,yes,yes,no,no,two year,yes,credit card (automatic),86.4,6172
6339-YPSAH,False,male,0,no,no,9,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,73.8,704.3
6340-DACFT,False,female,0,yes,yes,50,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.55,1070.25
6341-AEVKX,False,female,0,yes,no,62,yes,no,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,electronic check,104.3,6613.65
6341-JVQGF,False,female,0,yes,yes,31,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,yes,mailed check,81.15,2545.75
6344-SFJVH,False,female,0,no,no,20,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,credit card (automatic),24.9,505.95
6345-FZOQH,False,male,0,yes,no,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.9,1363.45
6345-HOVES,False,male,0,no,no,34,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),25.05,852.7
6345-ULYRW,True,male,1,yes,no,44,yes,yes,fiber optic,no,yes,no,no,no,yes,one year,no,mailed check,88.4,3912.9
6347-DCUIK,True,male,0,no,no,10,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.15,811.8
6348-SNFUS,False,male,0,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,no,yes,two year,yes,credit card (automatic),55.45,4179.2
6349-JDHQP,False,female,0,no,no,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.85,1049.6
6350-XFYGW,False,male,1,no,no,4,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,94.75,422.4
6351-SCJKT,False,male,0,no,no,3,no,no phone service,dsl,yes,no,yes,yes,no,no,month-to-month,no,mailed check,41.35,107.25
6352-GIGGQ,False,male,0,no,no,67,yes,yes,dsl,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),88.8,5903.15
6352-TWCAU,True,female,0,no,no,35,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,86.45,3029.1
6353-BRMMA,False,female,0,yes,yes,54,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),104.1,5645.8
6356-ELRKD,True,female,0,no,no,1,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,95.6,95.6
6357-JJPQT,False,female,0,no,no,3,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.5,232.35
6358-LYNGM,True,male,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.9,74.9
6360-SVNWV,False,female,1,no,no,31,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),73.55,2094.65
6362-QHAFM,False,male,0,yes,no,42,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,108.3,4586.15
6365-HITVU,False,female,0,yes,yes,71,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),87.25,6328.7
6365-MTGZX,True,male,0,no,no,24,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,96.0,2122.45
6366-XIVKZ,False,female,0,yes,yes,13,yes,no,dsl,yes,no,yes,no,no,yes,month-to-month,yes,mailed check,63.15,816.8
6366-ZGQGL,True,male,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),24.8,24.8
6368-NWMCE,False,female,0,no,no,38,yes,yes,dsl,no,yes,no,yes,no,yes,month-to-month,no,credit card (automatic),68.15,2656.3
