customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Contas_Diarias
5294-IMHHT,False,male,0,yes,no,53,yes,yes,fiber optic,no,yes,no,yes,no,yes,one year,no,bank transfer (automatic),97.75,5043.2,3.26
5295-PCJOO,True,male,0,no,yes,4,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.4,184.4,1.65
5296-BFCYD,False,male,0,yes,yes,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.1,936.85,0.67
5296-PSYVW,False,female,0,yes,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,24.55,1750.7,0.82
5297-MDOIR,False,female,0,yes,no,63,yes,no,fiber optic,yes,no,yes,no,no,no,one year,yes,credit card (automatic),81.15,5224.5,2.7
5298-GSTLM,False,female,1,no,no,60,yes,yes,fiber optic,yes,no,no,no,yes,yes,one year,yes,bank transfer (automatic),101.4,6176.6,3.38
5299-RULOA,True,female,0,yes,yes,10,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,100.25,1064.65,3.34
5299-SJCZT,True,male,0,no,no,3,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),101.55,298.35,3.38
5301-GAUUY,True,male,0,no,no,32,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.35,2596.15,2.68
5302-BDJNT,False,male,0,no,no,35,yes,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,no,electronic check,95.5,3418.2,3.18
5304-EFJLP,False,male,1,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),111.65,8022.85,3.72
5306-BVTKJ,False,male,0,yes,yes,48,yes,no,dsl,no,yes,yes,no,no,no,one year,yes,credit card (automatic),55.8,2651.2,1.86
5307-DZCVC,True,female,1,yes,no,32,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),85.95,2628.6,2.86
5307-UVGNB,False,female,0,yes,yes,53,no,no phone service,dsl,yes,yes,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),48.7,2495.2,1.62
5309-TAIKL,False,female,0,no,no,7,yes,no,dsl,no,no,yes,yes,no,yes,month-to-month,no,bank transfer (automatic),62.8,418.3,2.09
5310-NOOVA,False,male,0,no,no,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,19.95,907.05,0.66
5311-IHLEI,False,male,0,no,no,12,no,no phone service,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,bank transfer (automatic),50.95,605.75,1.7
5312-IRCFR,False,female,0,yes,yes,64,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,electronic check,92.85,5980.75,3.1
5312-TSZVC,False,female,0,no,yes,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.65,270.6,0.65
5312-UXESG,False,female,0,no,no,41,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,bank transfer (automatic),98.05,3990.6,3.27
5313-FPXWG,False,male,0,no,no,51,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),24.6,1266.4,0.82
5315-CKEQK,False,male,1,yes,yes,28,yes,yes,dsl,no,no,no,no,no,no,one year,yes,electronic check,51.0,1381.8,1.7
5317-FLPJF,False,female,0,no,no,66,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),61.35,4193.4,2.04
5318-IXUZF,True,female,0,no,no,2,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),87.15,183.75,2.9
5318-YKDPV,False,male,0,yes,yes,43,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),79.15,3566.6,2.64
5320-BRKGK,False,female,0,yes,yes,58,yes,yes,dsl,yes,no,yes,yes,yes,no,two year,no,mailed check,75.8,4415.75,2.53
5321-NTRKC,False,male,0,yes,yes,66,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,no,bank transfer (automatic),79.85,5234.95,2.66
5322-TEUJK,False,female,0,yes,yes,71,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),114.6,8100.25,3.82
5322-ZSMZY,False,male,0,yes,yes,31,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.75,755.6,0.86
5324-KTGCG,False,male,0,yes,no,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,20.85,1539.75,0.7
5325-UWTWJ,False,male,0,yes,no,31,yes,yes,fiber optic,yes,yes,no,yes,no,no,month-to-month,yes,credit card (automatic),90.55,2929.75,3.02
5327-CNLUQ,False,male,0,yes,no,48,yes,yes,fiber optic,yes,yes,yes,no,yes,no,two year,yes,bank transfer (automatic),96.9,4473.45,3.23
5327-XOKKY,False,male,1,yes,no,72,yes,yes,dsl,no,no,yes,no,yes,yes,two year,yes,credit card (automatic),73.45,5329,2.45
5329-KRDTM,False,male,1,yes,no,72,yes,yes,dsl,no,yes,yes,yes,yes,no,two year,no,credit card (automatic),77.35,5396.25,2.58
5331-RGMTT,False,male,1,yes,no,54,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.05,5295.7,3.3
5332-UJJBL,,male,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.0,73.45,0.63
5334-AFQJB,False,male,1,no,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.1,1789.9,0.84
5334-JLAXU,False,female,0,yes,no,60,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),94.1,5475.9,3.14
5336-UFNZP,False,female,1,yes,yes,65,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,107.45,7047.5,3.58
5337-IIWKZ,False,male,0,yes,yes,34,no,no phone service,dsl,no,no,yes,yes,yes,no,month-to-month,yes,electronic check,44.85,1442.6,1.5
5338-YHWYT,False,male,0,no,yes,37,yes,no,dsl,yes,yes,no,yes,no,no,two year,no,credit card (automatic),61.45,2302.35,2.05
5339-PXDVH,False,male,0,no,no,4,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,no,electronic check,90.65,367.95,3.02
5339-TJFEK,False,male,0,yes,yes,62,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,105.5,6487.2,3.52
5343-SGUBI,False,female,0,no,no,52,yes,yes,fiber optic,no,yes,no,no,no,no,one year,yes,mailed check,80.2,4297.6,2.67
5345-BMKWB,False,male,0,yes,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.25,158.35,0.68
5346-BZCHP,False,female,0,yes,yes,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.4,1346.2,0.65
5348-CAGXB,False,male,0,no,no,12,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,89.55,1021.75,2.98
5349-AZPEW,False,female,0,yes,yes,5,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.05,125.5,0.84
5349-IECLD,True,male,0,no,no,2,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,94.95,178.1,3.16
5351-QESIO,False,male,0,no,yes,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,24.2,24.2,0.81
5353-WILCI,False,female,0,no,no,28,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic check,56.05,1522.65,1.87
5356-CSVSQ,False,female,0,no,no,3,yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,no,electronic check,64.6,174.2,2.15
5356-KZCKT,False,male,0,no,no,58,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),24.45,1513.6,0.82
5356-RHIPP,True,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.2,20.2,0.67
5357-TZHPP,True,male,1,no,no,9,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),84.4,732.5,2.81
5360-LJCNJ,False,female,0,yes,no,71,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),105.15,7555,3.51
5360-XGYAZ,False,male,0,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),65.65,4664.5,2.19
5364-EVNIB,True,male,0,no,no,13,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,79.8,973.45,2.66
5364-XYIRR,True,male,0,yes,no,51,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.65,4812.75,3.16
5365-FJKGQ,,male,0,no,no,25,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.95,1767.35,2.37
5365-LLFYV,False,female,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.85,105.6,1.53
5366-IJEQJ,True,male,0,no,no,20,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,88.7,1761.45,2.96
5366-OBVMR,False,female,0,yes,no,18,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,50.3,908.75,1.68
5370-IIVVL,False,male,0,no,no,37,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,credit card (automatic),104.5,3778,3.48
5371-VYLSX,False,female,1,no,no,50,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,electronic check,83.4,4113.7,2.78
5372-FBKBN,False,female,0,no,yes,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.75,452.2,0.69
5373-SFODM,True,male,1,yes,no,36,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),85.25,3132.75,2.84
5375-XLDOF,False,male,0,yes,yes,69,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),114.35,7665.8,3.81
5376-DEQCP,True,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.6,70.6,2.35
5376-PCKNB,False,male,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,credit card (automatic),104.45,7459,3.48
5377-NDTOU,False,female,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,91.05,6293.75,3.03
5378-IKEEG,True,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,35.75,35.75,1.19
5380-AFSSK,True,female,0,no,no,5,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,mailed check,93.9,486.85,3.13
5380-WJKOV,True,male,0,no,no,34,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.35,3549.25,3.54
5380-XPJNZ,False,female,0,no,no,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.05,678.2,0.67
5382-SOYZL,False,male,0,no,no,22,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.1,2162.6,3.17
5382-TEMLV,False,male,0,no,no,45,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),50.9,2298.55,1.7
5383-MMTWC,True,female,1,yes,no,8,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.0,613.4,2.8
5384-ZTTWP,False,female,0,yes,yes,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.8,272.95,0.66
5385-SUIRI,True,male,1,yes,no,52,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,104.2,5568.35,3.47
5386-THSLQ,False,female,1,yes,no,66,no,no phone service,dsl,no,yes,yes,no,yes,no,one year,no,bank transfer (automatic),45.55,3027.25,1.52
5387-ASZNZ,False,female,1,no,no,66,yes,yes,dsl,yes,yes,no,yes,no,no,one year,yes,credit card (automatic),63.85,4174.35,2.13
5389-FFVKB,True,male,1,yes,no,32,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),80.3,2483.05,2.68
5392-AKEMH,False,female,0,no,no,12,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.05,523.1,1.5
5393-HJZSM,False,female,0,yes,yes,32,yes,no,dsl,yes,yes,yes,yes,no,yes,month-to-month,no,bank transfer (automatic),76.3,2404.15,2.54
5393-RXQSZ,True,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,79.6,79.6,2.65
5394-MEITZ,False,female,0,yes,yes,60,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),80.6,4946.7,2.69
5394-SVGJV,True,male,0,no,no,37,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,bank transfer (automatic),98.8,3475.55,3.29
5396-IZEPB,False,male,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),19.7,180.7,0.66
5397-NSKQG,False,male,0,yes,yes,67,no,no phone service,dsl,yes,no,no,no,yes,yes,two year,no,credit card (automatic),50.9,3281.65,1.7
5397-TUPSH,False,male,1,yes,no,65,yes,no,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer (automatic),70.95,4555.2,2.37
5399-ZIMKF,False,male,0,no,no,5,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.65,383.65,2.49
5402-HTOTQ,False,male,0,no,no,16,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,55.3,875.35,1.84
5404-GGUKR,False,male,0,no,no,5,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,51.35,262.3,1.71
5405-ZMYXQ,False,female,0,no,no,8,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),74.6,548.9,2.49
5406-KGRMX,False,female,0,no,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,24.55,1719.15,0.82
5414-OFQCB,False,male,0,no,no,57,yes,yes,fiber optic,no,no,no,yes,yes,no,two year,yes,credit card (automatic),90.45,5229.8,3.02
5419-CONWX,True,female,1,no,no,4,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.8,442.85,3.33
5419-JKZNQ,False,male,1,yes,no,30,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,77.9,2351.45,2.6
5419-JPRRN,True,male,0,no,no,1,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.45,101.45,3.38
5419-KLXBN,True,female,0,yes,yes,25,yes,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),89.15,2257.75,2.97
5423-BHIXO,False,female,0,no,no,32,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,54.2,1739.6,1.81
5424-RLQLC,False,male,0,no,no,10,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,mailed check,59.65,638.95,1.99
5425-GQTTT,,male,0,yes,yes,68,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),24.0,1664.3,0.8
5429-LWCMV,False,female,0,no,no,12,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.15,1057.55,2.97
5433-KYGHE,False,female,0,no,yes,14,yes,yes,fiber optic,yes,no,no,yes,no,no,month-to-month,yes,mailed check,86.0,1164.05,2.87
5438-QMDDL,False,female,0,yes,no,19,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,mailed check,59.8,1130.85,1.99
5439-WIKXB,False,male,1,yes,no,41,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,94.55,3851.45,3.15
5440-FLBQG,True,male,1,yes,no,69,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),108.4,7318.2,3.61
5440-VHLUL,False,male,0,no,no,69,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),105.2,7386.05,3.51
5442-BHQNG,False,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.35,139.25,2.34
5442-BXVND,False,female,0,yes,yes,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),24.25,838.5,0.81
5442-PPTJY,False,male,0,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.7,258.35,0.66
5442-UTCVD,True,male,0,no,yes,3,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,no,electronic check,91.85,257.05,3.06
5442-XSDCW,True,male,0,yes,yes,11,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),79.5,868.5,2.65
5443-SCMKX,False,female,0,yes,no,58,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,electronic check,94.3,5610.15,3.14
5445-GLVOT,False,female,0,no,no,22,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.8,1049.05,1.66
5445-PZWGX,True,male,0,no,no,62,yes,yes,fiber optic,yes,yes,no,yes,no,yes,one year,no,electronic check,102.0,6529.25,3.4
5445-UTODQ,True,female,0,yes,no,7,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,81.1,576.65,2.7
5446-DKWYW,False,female,1,yes,yes,61,yes,yes,dsl,no,no,yes,no,yes,no,one year,yes,electronic check,65.2,3965.05,2.17
5447-VYTKW,False,male,0,no,no,27,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,53.45,1461.45,1.78
5447-WZAFP,False,female,0,no,no,53,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,mailed check,100.3,5200.8,3.34
5448-VWNAM,False,female,0,no,yes,19,yes,yes,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,mailed check,75.9,1375.6,2.53
5449-FIBXJ,True,male,0,yes,yes,19,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,no,electronic check,103.3,2012.7,3.44
5451-MHQOF,False,male,0,yes,yes,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,24.45,1431.65,0.82
5451-YHYPW,False,female,1,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),115.75,8443.7,3.86
5453-AXEPF,False,male,0,yes,no,17,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.5,1336.9,2.68
5453-YBTWV,False,male,0,yes,yes,70,yes,no,fiber optic,yes,yes,yes,yes,yes,no,two year,yes,credit card (automatic),101.1,6994.8,3.37
5456-ITGIC,False,male,1,yes,no,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),64.45,4641.1,2.15
5457-COLHT,False,male,0,yes,yes,69,yes,no,dsl,yes,yes,no,yes,yes,yes,two year,no,bank transfer (automatic),80.65,5542.55,2.69
5458-CQJTA,True,male,0,yes,yes,65,yes,no,dsl,yes,no,no,yes,yes,yes,two year,yes,bank transfer (automatic),74.8,4820.15,2.49
5461-QKNTN,False,male,1,yes,no,43,yes,yes,fiber optic,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,94.3,3953.15,3.14
5465-BUBFA,False,female,0,yes,yes,41,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.3,772.4,0.64
5468-BPMMO,False,male,0,yes,no,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,19.6,851.2,0.65
5469-CTCWN,True,male,0,yes,yes,61,yes,yes,fiber optic,yes,yes,no,no,yes,yes,one year,yes,electronic check,106.0,6547.7,3.53
5469-NUJUR,False,male,0,no,no,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.95,373.5,0.66
5472-CVMDX,False,female,0,no,no,68,no,no phone service,dsl,yes,no,yes,yes,no,no,two year,no,mailed check,38.9,2719.2,1.3
5473-KHBPS,False,female,0,yes,yes,52,yes,yes,fiber optic,no,yes,yes,no,yes,no,one year,yes,credit card (automatic),95.7,4976.15,3.19
